request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"ed55d8a5-03de-8181-7a29-5b509f099dd8",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,579538472266200,579538515874100,579538517245800
"acd0640f-3148-35b8-9d3c-0c882e16a0f5",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,579538548865500,579538561883200,579538562947200
"d2d68699-2512-8833-b664-532a76e90a78",GET,/images/banner.png,,,200,image/png,,,579538582595000,579538589696200,579538590527000
"45732dd0-4127-d7db-f5b1-0fb0d3c43c63",GET,/images/logo.png,,,200,image/png,,,579538612827600,579538620629800,579538622123400
"8085249a-03ce-580e-9e14-712936b3d86b",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,579538641348200,579538648216600,579538649435700
"c8454b29-ca9a-a441-c38f-3480413401ac",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,579538673034900,579538680538800,579538681457400
"e395131c-12a2-a794-cdb0-a2e34ba1ee3a",GET,/images/favicon.ico,,,200,image/x-icon,,,579538702160200,579538718564000,579538719531700
"27f3dc4f-f7be-bc67-1725-1fb3d239eccf",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&banner=93&username=",,579538749659100,579538759881500,579540387105600
"7a898e68-40b6-cdeb-187f-ee5725637018",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,579540433787100,579540436186300,579540437132600
"f27d314e-983b-6365-324d-53a122ba398e",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,579540464277900,579540466208800,579540466850200
"4bea19f0-cb57-8ad9-f511-0e636e64ec47",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,579540495120000,579540496698900,579540497533900
"99bc0352-77d6-5b15-e399-3c077fe58a7e",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,579540527689400,579540529703200,579540530518100
"83d32566-719e-8769-207e-b1aef421e406",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,579540558314000,579540561093000,579540562378400
"9f37a48a-2701-91ec-09c7-0e7e4dbd8b82",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,579540589245900,579540591633900,579540592450300
"c412fcad-5f3a-e112-2b45-affa3b5f5305",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,579540619388600,579540622059800,579540623081900
"a776bad8-57bc-1ca2-874b-bc80f6ed4ad7",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,579540648378800,579540650220000,579540651141500
"a855d981-4880-42b3-7845-5208273b3ede",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,579540680029000,579540682488800,579540683609200
"d01d8400-db6e-6a06-6775-625a60986062",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,579540712361300,579540714382300,579540715143400
"b31152fb-4642-1b00-f995-6a43db3be947",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,579540742372500,579540744898600,579540746162400
"b3882f98-66fe-fcdc-d306-c622556316ee",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,579540773323500,579540775787200,579540776897800
"ae9b64e6-b137-dfd4-bb4d-f48ee1c2c221",GET,/images/banner.png,,,200,image/png,,,579540805771100,579540809873100,579540811856600
"fca5eeb0-bc57-8c37-25e3-e6d58411ed77",GET,/images/logo.png,,,200,image/png,,,579540835323600,579540838511800,579540840510200
"72733ac4-392d-9544-90d0-1727a4e07f7e",POST,"/anonymous/system/sign-in",,"id=&password=manager2&remember=false&username=manager2&version=",302,,,,579540867490400,579540885056400,579540886008300
"c6ca4541-ba3f-3c4c-bf92-458db8fbdb95",GET,/,,,302,,,,579540910012400,579540915690500,579540917235500
"e4bb7eff-2490-b07b-0cd4-ea2804987b44",GET,/any/system/welcome,,,200,text/html;charset=utf-8,banner=87,,579540939718500,579540947622200,579541404528500
"25fa830b-e906-6263-3f3b-a4b6167dc256",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,579541438728600,579541440529100,579541441130100
"81c6ace7-e7a9-5a4b-f944-7ff726d4fa4d",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,579541466112300,579541467953200,579541468558600
"c3367317-75ab-c938-ee77-20dda6e8f5ea",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,579541497298700,579541498787000,579541499708300
"63c7299d-454a-d39c-1f55-8f6221f3a53f",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,579541527408200,579541528928600,579541529421400
"db28b871-4795-e749-4842-c37c16dee74d",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,579541558673800,579541560149900,579541560752400
"812dc681-2d3e-c4da-2f75-da71587a8572",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,579541589650600,579541591181800,579541591853800
"39252517-8f93-ce6e-cafa-e61ae7aae30e",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,579541620301000,579541622337800,579541623955900
"f39bbd00-53cc-8c28-7f1e-04d6d73cbeb3",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,579541650449000,579541651984900,579541652532800
"1f65f450-2a78-f3ef-4d10-011a9cbf2a80",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,579541681821300,579541684003000,579541684551200
"61184782-a225-ca58-8dc2-989b2870490e",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,579541713871300,579541717083100,579541718058600
"ac5c1279-9905-591d-1d84-c53ac65cc542",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,579541742778000,579541745211200,579541746210000
"56d6358c-a7bf-5281-b9f7-3cf7fabaa97a",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,579541774496700,579541777093900,579541778102700
"3f77d093-8e28-07a0-b657-62463c27a5b0",GET,/images/banner.png,,,200,image/png,,,579541805895700,579541807485700,579541807970400
"81efa9ba-7b0b-a322-73d4-d352816ff648",GET,/images/logo.png,,,200,image/png,,,579541838708300,579541840996200,579541842059300
"c2966f8a-9b0b-518c-3b95-b4dab09f6707",GET,/manager/project/delete,id=35,,500,text/html;charset=utf-8,banner=89,"Access is not authorised",579541868208500,579541906976200,579542548445600
"29e90017-fe44-4b32-414e-36a4262a9a91",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,579542577228400,579542579762200,579542580872800
"f00bb0d7-76f2-6520-8044-cb7607b5db0f",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,579542606668000,579542608348300,579542608993900
"27ace9f9-0624-b411-0555-1532f77d792f",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,579542636282900,579542637873800,579542638439800
"4a2e5818-580e-8ee4-9b1b-d610a48d1aa0",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,579542667437900,579542669016300,579542669562800
"acb2c57c-a2a6-f176-39d9-f0a17e2e58e5",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,579542699942500,579542703208200,579542704464700
"107e4f6d-2018-77a8-38a6-a72b22a7b882",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,579542731284000,579542733239300,579542734026400
"18428085-2e4d-a9d5-324f-b70dff39715e",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,579542761971300,579542764322500,579542765375600
"eebea3a2-6fec-dfbc-f2f3-7164ba349f36",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,579542792023500,579542793649700,579542794207900
"eadf5bcf-5bfd-c36e-f017-9c7f15611e8d",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,579542823534800,579542825085300,579542825518000
"3af7ec29-1aa4-f9cd-e25b-f998fef7427e",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,579542855519600,579542856836800,579542857229800
"e197cfb5-294e-8345-0de3-66b72c47d18a",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,579542887178500,579542888917700,579542889566900
"9fc5fbaf-facd-8bbc-dd81-a643c2cb74d7",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,579542917846300,579542919241300,579542919865700
"089b97a5-e6e6-dbed-2f17-04a301e33a0d",GET,/images/banner.png,,,200,image/png,,,579542949099500,579542951205900,579542951918100
"066ecd80-005d-f329-742a-c782d4477a55",GET,/images/logo.png,,,200,image/png,,,579542979787200,579542981354700,579542981818300
"7ff5c059-e276-1572-a787-33713c5be2b7",GET,/images/favicon.ico,,,200,image/x-icon,,,579543011272600,579543013296600,579543014065800
"9d856b99-3a6d-c653-df01-e9b70358ecff",GET,/manager/project/delete,id=34,,500,text/html;charset=utf-8,banner=92,"Access is not authorised",579543040881400,579543063728800,579543401629900
"33b4f4e9-704d-b276-7862-49e5559e00cb",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,579543425395800,579543427039600,579543427613200
"937a0d2e-08f6-8c2b-fc60-ff8fc2b37cbe",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,579543446264900,579543447958300,579543448435200
"79b12a15-db8f-419b-2299-31fc443b2f3e",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,579543472230500,579543473832700,579543474388900
"d6beb9dd-75c1-5367-f2fb-c1f54272b1de",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,579543504538900,579543507023500,579543507836200
"427fe8c9-3d44-b332-289f-41485082e5c4",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,579543535240700,579543537401900,579543538148900
"bf04ad64-ce29-b523-1ca0-5bac32656ea7",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,579543566111800,579543567875000,579543568368100
"417d27c7-1b52-757c-00bf-925b56a755e9",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,579543596519800,579543597982000,579543598412300
"4c766902-7176-7953-8a4c-9f236347def4",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,579543627829600,579543629221600,579543629725500
"934b0db7-824f-115b-484b-93cb2e5941ef",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,579543659231900,579543660789200,579543661265000
"a2327a8d-a12f-6576-eff4-5bd43c6c624c",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,579543689393800,579543690721700,579543691187100
"a7596afa-a201-0024-e372-b0bf8c0767e7",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,579543721256500,579543722419800,579543723076400
"ba56d2a1-9ba3-b6ce-341b-1c16bd63c460",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,579543752276800,579543754126000,579543754903900
"e69f3f30-319c-70d8-0fe7-d699a3ba7d4d",GET,/images/banner.png,,,200,image/png,,,579543786115600,579543799077800,579543801181900
"1718e488-6864-3c0a-3bef-f91e4e4e4b33",GET,/images/logo.png,,,200,image/png,,,579543832110300,579543833480100,579543833893500
"0ed4b68c-6712-bf1f-f61c-91be691c43d1",GET,/manager/project/delete,id=33,,500,text/html;charset=utf-8,banner=89,"Access is not authorised",579543861746500,579543884092300,579544200302900
"5f59c4f7-f256-40b5-5f4a-dbf0f4b18bfd",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,579544235846600,579544237349400,579544237997600
"c392e401-511a-9f63-bacf-982f600f8abb",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,579544266606100,579544268073600,579544268518600
"2e3c6b7a-576c-f866-faba-fac1769af2e0",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,579544297669400,579544299111200,579544299618400
"1c734672-5818-59e8-4cc5-66262b2884d2",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,579544328468900,579544330037700,579544330667800
"294383fc-f325-7dfe-0052-deb9e6bd7195",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,579544358396500,579544360072300,579544360645700
"5b976404-0471-1b84-c953-87813664ce2c",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,579544389602900,579544391237300,579544391825800
"6e56adc6-04ac-c5a4-ece9-32cb5d03a0c7",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,579544420937700,579544422431000,579544422852900
"11b3073d-4834-e03d-746c-45c98982e08e",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,579544451337600,579544453016700,579544453552100
"46adde24-4c67-7977-1d02-c8c08f73888a",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,579544482335800,579544484130300,579544484864700
"f659f168-105b-ae7a-3f45-fd36dc9d3391",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,579544514058400,579544516040600,579544516618100
"0b49df18-fffc-3766-1114-e00ced51b815",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,579544545918200,579544547732900,579544548124700
"c073f52f-41eb-4bb7-ced9-7f1003350165",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,579544578919000,579544583059200,579544584244400
"cae514d7-5827-a5fb-d393-28433c219cdf",GET,/images/banner.png,,,200,image/png,,,579544606744300,579544608052900,579544608603400
"610d6df4-7d5d-599a-1848-9cad1cd4854f",GET,/images/logo.png,,,200,image/png,,,579544635629200,579544637642900,579544638093300
"de84660a-884d-967b-24d8-41222c371d54",GET,/manager/project/delete,id=0,,500,text/html;charset=utf-8,banner=87,"Access is not authorised",579544665523200,579544687807800,579545038929900
"3d69dc88-3e54-856a-ff5b-170a9674e4d4",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,579545069144700,579545070951400,579545071453800
"7613f350-f631-96e0-c1a1-5bc15aa2c0c0",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,579545100755700,579545102908900,579545103516300
"f2ed47db-0b9a-8258-8f10-9f4b9767f847",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,579545131152000,579545132426300,579545132788900
"6897e116-0cf8-e8bb-9adc-450619409e17",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,579545148814400,579545150467300,579545151189900
"65a82b59-0404-dba1-96b7-1e1e5b060d47",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,579545177284200,579545178701600,579545179156400
"29f0ca10-0020-ff08-a50f-d24684a7ae32",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,579545208467700,579545210536200,579545211503400
"b67a7d46-8d42-37b1-7482-e03622ced2f1",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,579545239441600,579545241065800,579545241504500
"69a52cc1-7fa6-d471-d872-c99ba267d494",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,579545270097400,579545271493500,579545272010200
"946901b4-17a1-71d2-d575-6542a7959ade",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,579545287279300,579545289150400,579545290046400
"a44f6e33-5e52-b9d8-8ec6-4251e566681e",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,579545317762800,579545320263800,579545320936300
"c6f004ec-9c0c-3094-5b54-48a98fafd22a",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,579545349037300,579545351220700,579545352019800
"456785cb-9959-e30f-ee1b-5c78fde5a9f7",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,579545380912400,579545382401700,579545382921800
"af37739d-45e8-d9b3-536a-0663de471411",GET,/images/banner.png,,,200,image/png,,,579545412019400,579545413978000,579545414554400
"fe6854c9-3109-f02f-0e61-858833cb6c1b",GET,/images/logo.png,,,200,image/png,,,579545443195700,579545445119500,579545445870800
"4b5a5cc1-c0c7-9055-9faf-05f3d906bdba",GET,"/authenticated/system/sign-out",,,302,,,,579545473541800,579545480899200,579545481650300
"4fc115a1-8ccb-ab0b-9168-042c09b4d47b",GET,/any/system/welcome,,,200,text/html;charset=utf-8,banner=88,,579545505148200,579545512508100,579545801071700
"6dadca5f-b2f9-6b74-3199-0eddb82855e4",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,579545827516300,579545828897100,579545829257600
"02201aa4-5949-61aa-e629-56140a2c908c",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,579545859637200,579545861389900,579545861956500
"43bd00e7-4073-9a5e-af24-c2854116de62",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,579545889155000,579545891322200,579545891793100
"9684f232-eb56-4d63-1550-bf1404b523c9",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,579545920117900,579545922575800,579545923201700
"fa61f362-4cbf-35ab-1702-d997d8aaf55c",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,579545950268900,579545952193000,579545952686200
"9ae00761-d4a9-3825-cb8c-8fab61f0aa78",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,579545981382800,579545982772000,579545983174700
"54a71667-82a6-e3ee-89b2-20c2f706ad07",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,579545997616100,579545998947200,579545999404600
"3b062a6e-f552-1f80-d79e-7c72f8bede7b",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,579546027556900,579546028885600,579546029192100
"a2da19ab-590c-5773-af5b-1c4aa75d5dc6",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,579546044225800,579546045661200,579546046310300
"c576ba9a-5db9-9281-4472-265f0dc4c4bd",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,579546073884400,579546075119300,579546075377700
"9a46b603-1d72-b118-87da-c03b84782165",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,579546105905400,579546107210700,579546107621200
"4681aa09-bd1a-ee21-305b-6982a2c00192",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,579546137313000,579546138509800,579546138789100
"29fec61c-7e9f-ef9f-8df4-323e1694b3f5",GET,/images/banner.png,,,200,image/png,,,579546167655100,579546169005400,579546169398500
"a4c1025f-b501-daaa-d8ff-926dc47b850d",GET,/images/logo.png,,,200,image/png,,,579546199396400,579546200654800,579546200969100
"1a7cc5f3-7f9f-5f4d-5f8e-b7060da6b11f",GET,/manager/project/delete,id=35,,500,text/html;charset=utf-8,banner=93,"Access is not authorised",579546232179800,579546256051300,579546433562700
"c160c01b-e1b8-d9eb-717a-055b6512e986",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,579546465675600,579546467337400,579546467717000
"9ad67428-a4fe-01e5-d68c-139f675001b5",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,579546495558900,579546497193600,579546497582600
"23dc5778-18db-db2e-4e4b-a3ec8764c60f",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,579546525913600,579546527205500,579546527516700
"fc46067c-4fff-fda5-54fd-7241e263f642",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,579546556741900,579546558251300,579546558541300
"4d4f51a9-4c87-fa8f-34fe-91b59089f1bb",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,579546587634100,579546588915100,579546589522000
"4e4c2f9b-2bb3-32f0-d7ac-6ff58629f051",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,579546618252700,579546619736100,579546620070000
"097f8403-a256-3b51-28d1-7f26ba6d64fa",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,579546634430400,579546635875000,579546636361300
"6f986d38-b768-6df5-ae37-f067f7823644",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,579546665678200,579546667152900,579546667530700
"941f88ae-9ce4-68f4-f308-156208806fa8",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,579546697005000,579546698361800,579546698732500
"5814a9cf-46b2-ca53-e0ac-5c5be1443a73",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,579546728007900,579546729219800,579546729533800
"097748ec-63fb-19d5-04a9-7087963adc9e",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,579546758904100,579546760377800,579546760893000
"c7496740-9b2f-e68f-7b2c-1f3ee429321b",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,579546790721400,579546792516600,579546792918400
"73063b2c-68f7-0bd7-89d8-c31b54fcd52b",GET,/images/banner.png,,,200,image/png,,,579546821951800,579546823472300,579546823985200
"2fd79b49-74f4-8db5-fe10-e6e779216b73",GET,/images/logo.png,,,200,image/png,,,579546853256300,579546854755000,579546855123700
"461a40d3-4485-6a53-d7e5-9c9381d137c0",GET,/manager/project/delete,id=34,,500,text/html;charset=utf-8,banner=87,"Access is not authorised",579546882561500,579546907743700,579547121555900
"83925681-ec8f-43d4-f23c-c18b7eac1b61",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,579547149579600,579547151402400,579547151882000
"82054832-c30d-58d1-dcaf-0bd897e83252",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,579547180772300,579547182184600,579547182496600
"bfb216cb-040e-e917-af03-366d82e91ef2",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,579547212023700,579547213800400,579547214282600
"50eb138b-cac0-21f9-4390-b44956c0c10e",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,579547242096200,579547244274300,579547244826600
"c9eb71a6-f9ee-49da-4754-767366e505df",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,579547272055000,579547273189400,579547273466200
"6da7496f-512a-ccee-19fc-6f3e4d0cd067",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,579547303235300,579547304909000,579547305228100
"4cff512e-6660-c470-bdd2-61df6e60e467",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,579547333835400,579547335238700,579547335543500
"7c1e79b8-8e77-81e1-56fb-075358e4bc2c",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,579547367469600,579547371657300,579547372560800
"8fb5c72c-82c3-0487-f74a-ab1beef9259a",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,579547404180100,579547407421100,579547408010700
"a7b61f48-6521-f862-91c6-d918cf4e4aa7",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,579547425800500,579547427225300,579547427648800
"29890d73-820a-7588-bdf5-f13cd0b3d0c1",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,579547456856800,579547458176900,579547458492700
"d2d6d93d-6ca9-bda2-303c-1ea668e22430",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,579547487628000,579547488907400,579547489216400
"8d416f01-d0c7-462c-c565-2d21a0b2c30a",GET,/images/banner.png,,,200,image/png,,,579547505408400,579547506923900,579547507280100
"b135b2f7-235a-f404-d910-32cc585d976d",GET,/images/logo.png,,,200,image/png,,,579547533483200,579547534792000,579547535099400
"ac0695d3-8e08-9de4-c6e6-63369b324a87",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&banner=91&username=",,579547549022600,579547554653000,579547811504000
"3e5b54bd-49d3-537d-66ed-74f0248d6388",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,579547840382600,579547841562600,579547841805700
"60b769c5-291d-961f-f79e-17e07945c493",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,579547856757400,579547857940900,579547858225300
"96aab618-674f-38be-3040-2263b12590bc",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,579547872412300,579547873540900,579547873800800
"157bbd54-7c65-2432-8e06-92997470c729",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,579547902214500,579547903367900,579547903728500
"a44c3767-b49f-e086-c4ad-8f56746c2ba6",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,579547918092700,579547919300500,579547919614500
"dd6302fa-0f99-3835-5c8e-eadfce58b5c8",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,579547947877700,579547949030000,579547949364200
